timestamp,Synthetic Normalized Nitrate,accumulated GDD,accumulated SHU,accumulated NHU,solar_radiation_00209FC8_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag1H,soil_temperature3_01209E4F_avg_Lag1H,air_temperature_multi_sensor_avg_Lag1H,vpd_multi_sensor_avg_Lag1H,relative_humidity_multi_sensor_avg_Lag1H,soil_moisture2_01209E4F_avg_Lag3H,soil_temperature3_01209E4F_avg_Lag3H,soil_moisture2_01209E4F_avg_Lag12H,soil_temperature3_01209E4F_max_Lag12H,soil_temperature3_01209E4F_min_Lag12H,vpd_multi_sensor_avg_Lag12H,precipitation_far_sensors_mean_sum_Lag12H,FN2O_C4_broadcast_side_strip
2021-07-18 09:00:00,44.86377917,883.34775,849.671007,128.9432229,356,41.8,19.8,20.31,0.32,87.62,41.65,19.8,41.48461538,19.9,19.8,0.074615385,0,20.1058
2021-07-18 12:00:00,44.69155758,886.239,852.1861111,129.4448888,875,42.05,19.8,25.805,1.335,59.76,42.025,19.8,41.65384615,19.9,19.8,0.334615385,0,20.89281667
2021-07-18 15:00:00,44.51999711,889.13025,854.7012153,129.9485065,852,41.7,19.7,27.99,1.65,56.09,41.625,19.725,41.69230769,19.9,19.7,0.704615385,0,22.94036667
2021-07-18 18:00:00,44.34909522,892.0215,857.2163195,130.4540835,211,41.3,19.75,28.78,1.985,49.565,41.45,19.725,41.66153846,19.9,19.7,1.149230769,0,24.11381667
2021-07-18 21:00:00,44.17884938,894.91275,859.7314236,130.9616275,49,41.15,19.8,25.58,1.065,68.2,41.15,19.8,41.55384615,19.9,19.7,1.430769231,0,26.75153333
2021-07-19 00:00:00,44.00925708,897.804,862.2465278,131.4711462,0,40.95,19.95,20.15,0.215,90.62,41,19.9,41.3,20,19.7,1.280769231,0,31.74258333
2021-07-19 03:00:00,43.8403158,900.718875,864.7616319,131.9826472,0,40.95,20,17.305,0,99.745,41.025,20,41.16923077,20,19.7,0.922307692,0,30.56773333
2021-07-19 06:00:00,43.67202305,903.63375,867.2902778,132.4972761,1,41.5,20,17.425,0,99.97,41.35,20,41.15384615,20,19.8,0.506153846,0,22.40326667
2021-07-19 09:00:00,43.50437634,906.548625,869.8256944,133.0144827,316,41.15,19.9,21.25,0.18,93.15,41.275,19.95,41.16153846,20,19.8,0.143846154,0,19.30013333
2021-07-19 12:00:00,43.33737318,909.4635,872.3611111,133.5337082,795.5,41.25,19.8,26.235,0.895,73.73,41.225,19.85,41.21538462,20,19.8,0.226923077,0,18.88216667
2021-07-19 15:00:00,43.17101111,912.378375,874.8965278,134.0549606,903,41.4,19.8,28.57,1.295,66.615,41.375,19.8,41.3,20,19.8,0.493846154,0,20.90748333
2021-07-19 18:00:00,43.00528766,915.29325,877.4319444,134.5782477,280.5,40.95,19.85,27.6,1.27,65.54,41.05,19.825,41.22307692,20,19.8,0.790769231,0,21.11335
2021-07-19 21:00:00,42.84020038,918.208125,879.9673611,135.1035774,33.5,40.85,20,24.425,0.73,76.015,40.85,19.95,41.11538462,20,19.8,0.977692308,0,20.69208333
2021-07-20 00:00:00,42.67574684,921.123,882.5027778,135.6309578,0,40.95,20.1,20.42,0.105,95.435,40.975,20.05,41.06153846,20.1,19.8,0.892307692,0,22.70061667
2021-07-20 03:00:00,42.5119246,923.78025,885.0381944,136.1603969,0,41.1,20.1,19.93,0.055,97.31,41.025,20.1,40.97692308,20.1,19.8,0.644615385,0,22.24308333
2021-07-20 06:00:00,42.34873123,926.4375,887.5851449,136.6762639,0,40.85,20.1,20.025,0.05,97.305,41.025,20.1,40.94615385,20.1,19.9,0.349230769,0,19.57845
2021-07-20 09:00:00,42.18616433,929.09475,890.1378623,137.186237,206,41.05,20.1,21.325,0.265,89.395,40.9,20.1,40.97692308,20.1,20,0.158461538,0,18.03446667
2021-07-20 12:00:00,42.02422148,931.752,892.6905797,137.698113,550,40.975,20.1,24.245,0.68,77.2,41.0375,20.1,40.98846154,20.1,20.1,0.221538462,0,17.88376667
2021-07-20 15:00:00,41.86290029,934.40925,895.2432971,138.211899,394,40.8,20.1,25.71,0.985,69.955,40.8625,20.1,40.95769231,20.1,20.1,0.443076923,0,19.38408333
2021-07-20 18:00:00,41.70219837,937.0665,897.7960145,138.727602,21,47.8,20.1,17.595,0,99.98,45.8,20.1,42.42692308,20.1,20.1,0.436923077,32.8,5.254876667
2021-07-20 21:00:00,41.54211335,939.72375,900.3487319,139.2452292,4,48.05,20.2,17.41,0,99.77,48.2,20.15,44.10384615,20.2,20.1,0.406923077,33.1,8.004858333
2021-07-21 00:00:00,41.38264287,942.381,902.9014493,139.7647878,0,47.85,20.1,16.535,0,99.53,47.875,20.15,45.67307692,20.2,20.1,0.294615385,33.1,10.98305
2021-07-21 03:00:00,41.22378455,944.742375,905.4541667,140.286285,0,47.75,20.1,15.865,0.05,96.86,47.725,20.1,47.25384615,20.2,20.1,0.087692308,33.3,11.82256667
2021-07-21 06:00:00,41.06553605,947.10375,907.9877114,140.7976196,0,47.4,20.1,15.83,0.045,96.82,47.45,20.1,47.84615385,20.2,20.1,0.023846154,2.6,14.10018333
2021-07-21 09:00:00,40.90789503,949.465125,910.5116697,141.3047421,459.5,47.4,20.1,17.89,0.335,83.42,47.4,20.1,47.63846154,20.2,20.1,0.081538462,0.4,13.43758333
2021-07-21 12:00:00,40.75085916,951.8265,913.035628,141.813691,760,47.2,20,21.36,0.745,70.415,47.125,20.025,47.45384615,20.2,20,0.243846154,0.2,15.48163333
2021-07-21 15:00:00,40.59442611,954.187875,915.5595864,142.3244731,616.5,46.95,20,23.2125,1.1675,58.8875,47.075,20,47.24615385,20.1,20,0.49,0,17.59836667
2021-07-21 18:00:00,40.43859357,956.54925,918.0835447,142.837095,174,46.8,20,24.9775,1.6375,48.035,46.825,20,47.09230769,20.1,20,0.836153846,0,19.84295
2021-07-21 21:00:00,40.28335924,958.910625,920.607503,143.3515632,22.5,46.2,20,22.495,1.365,50.0075,46.35,20,46.8,20.1,20,1.145769231,0,21.25501667
2021-07-22 00:00:00,40.12872081,961.272,923.1314613,143.8678844,0,46.25,20.1,17.3875,0.3925,79.8775,46.25,20.075,46.63076923,20.1,20,1.13,0,23.16433333
2021-07-22 03:00:00,39.97467601,963.561375,925.6554197,144.3860652,0,46.6,20.1,15.7475,0.3925,77.6375,46.475,20.1,46.49230769,20.1,20,0.995384615,0,20.75745
2021-07-22 06:00:00,39.82122255,965.85075,928.1460447,144.8696863,0,46.4,20,14.61,0.2375,85.2125,46.45,20.05,46.39230769,20.1,20,0.730769231,0,19.25088333
2021-07-22 09:00:00,39.66835816,968.140125,930.620003,145.3366567,314.5,46.25,19.85,16.3275,0.3325,81.8975,46.3,19.925,46.36153846,20.1,19.8,0.425769231,0,18.1863
2021-07-22 12:00:00,39.51608058,970.4295,933.0939613,145.8051323,1005.5,45.95,19.8,22.6725,1.1625,57.8725,46.075,19.8,46.32307692,20.1,19.8,0.475384615,0,19.98596667
2021-07-22 15:00:00,39.36438756,972.718875,935.5679197,146.2751179,1034,46,19.7,25.305,1.765,45.09,46.025,19.725,46.22307692,20.1,19.7,0.786153846,0,21.61723333
2021-07-22 18:00:00,39.21327685,975.00825,938.041878,146.7466185,212,45.6,19.7,23.69,1.4275,51.22,45.725,19.7,46.03846154,20,19.7,1.065769231,0,21.55906667
2021-07-22 21:00:00,39.06274622,977.297625,940.5158363,147.219639,26,45.1,19.8,16.5975,0.0975,94.39,45.375,19.75,45.78461538,19.9,19.7,1.096153846,3.3,18.09601667
2021-07-23 00:00:00,38.91279345,979.587,942.9897947,147.6941841,0,45.35,19.8,14.65,0.0375,97.5425,45.3,19.8,45.61538462,19.9,19.7,0.955769231,3.3,18.76251667
2021-07-23 03:00:00,38.7634163,981.8235,945.463753,148.1702589,0,45.35,19.85,14.5625,0.035,97.65,45.425,19.85,45.46153846,19.9,19.7,0.602307692,3.3,18.79973333
2021-07-23 06:00:00,38.61461259,984.06,947.9182669,148.6253638,0,45.65,19.8,14.4475,0,99.8325,45.6,19.8,45.43846154,19.9,19.7,0.209615385,3.3,18.32808333
2021-07-23 09:00:00,38.46638009,986.2965,950.3630586,149.0705809,396,45.85,19.65,17.5275,0.165,91.8225,45.8,19.7,45.52307692,19.9,19.6,0.056538462,0.1,16.77311667
2021-07-23 12:00:00,38.31871662,988.533,952.8078502,149.5171318,991.5,45.7,19.55,22.9375,0.975,65.085,45.75,19.575,45.63846154,19.9,19.5,0.228846154,0.1,18.27508333
2021-07-23 15:00:00,38.17162,990.7695,955.2526419,149.9650203,1147.5,45.3,19.5,25.505,1.695,47.78,45.45,19.5,45.63846154,19.9,19.5,0.593461538,0.1,22.76753333
2021-07-23 18:00:00,38.02508805,993.006,957.6974336,150.4142505,269.5,45,19.5,25.3375,1.74,46.055,45.125,19.5,45.52307692,19.8,19.5,1.001923077,0.1,22.09128333
2021-07-23 21:00:00,37.87911861,995.2425,960.1422252,150.8648264,27.5,44.95,19.6,22.7075,1.1625,59.0025,44.975,19.55,45.33846154,19.7,19.5,1.305,0,23.61761667
2021-07-24 00:00:00,37.7337095,997.479,962.5870169,151.316752,0,44.75,19.65,16.085,0.1325,92.7575,44.775,19.625,45.10769231,19.7,19.5,1.218846154,0,24.4961
2021-07-24 03:00:00,37.58885859,999.577125,965.0318085,151.7700314,0,44.55,19.7,14.1375,0.0525,96.41,44.675,19.7,44.90769231,19.7,19.5,0.920769231,0,22.69333333
2021-07-24 06:00:00,37.44456372,1001.67525,967.4644474,152.2090569,0,44.6,19.6,12.595,0,99.885,44.575,19.65,44.76923077,19.7,19.5,0.493846154,0,20.74298333
2021-07-24 09:00:00,37.30082277,1003.773375,969.8910099,152.6415244,418,44.8,19.5,18.3325,0.255,88.18,44.825,19.55,44.71538462,19.7,19.5,0.165384615,0,17.84913333
2021-07-24 12:00:00,37.15763361,1005.8715,972.3175724,153.0752207,958,44.55,19.35,24.505,1.195,60.9,44.55,19.425,44.66153846,19.7,19.3,0.312692308,0,19.15611667
2021-07-24 15:00:00,37.01499412,1007.969625,974.7441349,153.5101493,920,44.5,19.3,26.3525,1.6875,50.625,44.575,19.3,44.61538462,19.7,19.3,0.661538462,0,21.70506667
2021-07-24 18:00:00,36.87290218,1010.06775,977.1706974,153.9463136,278.5,44.35,19.3,25.3625,1.5275,52.5725,44.425,19.3,44.59230769,19.6,19.3,1.023461538,0,23.62056667
2021-07-24 21:00:00,36.73135571,1012.165875,979.5972599,154.3837171,21.5,43.95,19.45,23.34,0.945,66.915,44.125,19.4,44.39230769,19.5,19.3,1.253076923,0,21.55216667
2021-07-25 00:00:00,36.5903526,1014.264,982.0238224,154.8223635,0,44.1,19.5,20.1225,0.29,87.5325,44.1,19.5,44.31538462,19.6,19.3,1.143846154,6,17.53646667
2021-07-25 03:00:00,36.44989076,1017.14625,984.4503849,155.2622561,0,44.7,19.6,19.27,0.025,98.45,44.45,19.575,44.30769231,19.6,19.3,0.812307692,12.1,10.82273667
2021-07-25 06:00:00,36.30996813,1020.0285,986.9422252,155.7474565,0,45.1,19.6,20.68,0.06,97,45.05,19.6,44.46153846,19.6,19.3,0.438461538,12.5,12.48821667
2021-07-25 09:00:00,36.17058263,1022.91075,989.4667043,156.2562756,328.5,45.3,19.6,21.95,0.35,86.57,45.2,19.6,44.70769231,19.7,19.5,0.224615385,12.5,11.44861667
2021-07-25 12:00:00,36.03173219,1025.793,991.9911834,156.766757,641.5,45.6,19.7,24.395,0.83,72.68,45.55,19.675,45.04615385,19.7,19.5,0.276923077,11.9,12.94728333
2021-07-25 15:00:00,35.89341477,1028.67525,994.5156625,157.2789062,646,45.6,19.7,25.81,1.085,67.15,45.575,19.7,45.33846154,19.8,19.6,0.5,0.6,17.1231
2021-07-25 18:00:00,35.75562832,1031.5575,997.0401416,157.7927285,229.5,45.9,19.8,26.76,1.295,62.905,45.825,19.775,45.52307692,19.8,19.6,0.785384615,0,20.51658333
2021-07-25 21:00:00,35.6183708,1034.43975,999.5646207,158.3082294,11,45.8,19.9,22.275,0.38,86.35,45.85,19.85,45.69230769,20,19.6,0.906153846,8,15.66356833
2021-07-26 00:00:00,35.48164018,1037.322,1002.0891,158.8254144,0,45.8,20,18.515,0.105,94.905,45.675,19.975,45.72307692,20.1,19.7,0.790769231,8,11.93586667
2021-07-26 03:00:00,35.34543443,1039.87575,1004.613579,159.3442891,0,46.15,20.1,16.08,0,99.99,46,20.075,45.83846154,20.1,19.7,0.565384615,8,14.31911667
2021-07-26 06:00:00,35.20975155,1042.4295,1007.143267,159.8603582,0,46.25,20.1,14.92,0,99.985,46.275,20.1,45.95384615,20.1,19.8,0.286923077,8,13.39621333
2021-07-26 09:00:00,35.07458952,1044.98325,1009.675558,160.375841,278,46.2,20,18.325,0.06,97.37,46.175,20.05,46.01538462,20.1,19.9,0.055384615,0.2,13.58240833
2021-07-26 12:00:00,34.93994635,1047.537,1012.20785,160.8929862,922.5,46.5,19.95,25.325,0.95,70.45,46.4,19.975,46.21538462,20.1,19.9,0.200769231,0.1,14.72075
2021-07-26 15:00:00,34.80582004,1050.09075,1014.740142,161.4117989,1068.5,46.45,19.9,27.975,1.605,57.145,46.45,19.9,46.33846154,20.1,19.9,0.547692308,0.1,17.89595
2021-07-26 18:00:00,34.67220861,1052.6445,1017.272434,161.9322845,211,46.2,19.95,27.43,1.565,57.01,46.25,19.925,46.32307692,20.1,19.9,0.907692308,0.1,20.83305
2021-07-26 21:00:00,34.53911009,1055.19825,1019.804725,162.4544485,29,45.6,20,24.225,1.165,61.555,45.725,20,46.19230769,20.1,19.9,1.208461538,0,20.33035
2021-07-27 00:00:00,34.4065225,1057.752,1022.337017,162.9782963,0,45.6,20.1,19.515,0.43,81.02,45.6,20.075,46.00769231,20.2,19.9,1.201538462,0,22.38711667
2021-07-27 03:00:00,34.27444388,1059.23025,1024.869309,163.5038332,0,45.6,20.2,15.385,0.13,92.055,45.575,20.175,45.8,20.2,19.9,0.924615385,0,19.2789
2021-07-27 06:00:00,34.14287228,1060.7085,1027.360975,163.9887804,0,45.5,20.1,13.67,0.04,96.955,45.55,20.15,45.61538462,20.2,20,0.563846154,0,17.98273333
2021-07-27 09:00:00,34.01180575,1062.18675,1029.83233,164.4539652,85.5,45.4,20.05,16.605,0.09,94.79,45.475,20.075,45.54615385,20.2,20,0.236153846,0.2,17.42543333
2021-07-27 12:00:00,33.88124236,1063.665,1032.303684,164.9204696,115,45.4,19.95,16.48,0.01,99.185,45.4,19.975,45.49230769,20.2,19.9,0.097692308,4.9,12.4192
2021-07-27 15:00:00,33.75118017,1065.14325,1034.775038,165.3882973,193.5,45.45,19.8,16.93,0.12,93.375,45.425,19.85,45.46923077,20.2,19.8,0.061538462,7.2,10.7657
2021-07-27 18:00:00,33.62161725,1066.6215,1037.246392,165.8574521,205,45.75,19.8,18.18,0.18,90.965,45.65,19.8,45.5,20.1,19.8,0.091538462,7.2,11.65225833
2021-07-27 21:00:00,33.4925517,1068.09975,1039.717746,166.3279377,12.5,46.05,19.8,17.315,0.07,96,45.95,19.8,45.61538462,20.1,19.8,0.097692308,7,12.61746667
2021-07-28 00:00:00,33.36398161,1069.578,1042.1891,166.7997579,0,46.2,19.8,14.335,0,99.99,46.15,19.8,45.79230769,20,19.8,0.08,2.7,11.86274
2021-07-28 03:00:00,33.23590506,1071.595125,1044.660454,167.2729166,0,46.2,19.8,13.465,0,99.98,46.2,19.8,45.97692308,19.8,19.8,0.065384615,0.4,11.092465
2021-07-28 06:00:00,33.10832017,1073.61225,1047.077642,167.7014735,0,46.2,19.65,12.04,0,99.98,46.2,19.7,46.11538462,19.8,19.6,0.033846154,0.1,11.34905333
2021-07-28 09:00:00,32.98122505,1075.629375,1049.467746,168.1081023,374.5,46.15,19.55,16.16,0.105,94.73,46.175,19.575,46.17692308,19.8,19.5,0.019230769,0.2,11.52846667
2021-07-28 12:00:00,32.85461781,1077.6465,1051.85785,168.5157171,933,46.1,19.4,22.46,1.075,60.265,46.1,19.45,46.16923077,19.8,19.4,0.229230769,0.2,12.16078333
2021-07-28 15:00:00,32.72849659,1079.663625,1054.247954,168.9243202,1164.5,45.85,19.3,24.67,1.615,47.72,45.95,19.325,46.1,19.8,19.3,0.579230769,0.2,14.4873
2021-07-28 18:00:00,32.60285952,1081.68075,1056.638058,169.333914,123,45.6,19.3,23.915,1.625,44.98,45.675,19.3,45.96923077,19.7,19.3,0.961538462,0.1,16.32563333
2021-07-28 21:00:00,32.47770475,1083.697875,1059.028162,169.7445011,38.5,45.6,19.3,19.27,0.73,68.48,45.6,19.3,45.83076923,19.6,19.3,1.172307692,0,17.0772
2021-07-29 00:00:00,32.35303041,1085.715,1061.418267,170.1560836,0,45.55,19.4,13.715,0.09,93.755,45.575,19.375,45.70769231,19.5,19.3,1.051538462,0,18.12815
2021-07-29 03:00:00,32.22883467,1087.13475,1063.808371,170.5686642,0,45.5,19.4,13.635,0.055,95.875,45.5,19.425,45.59230769,19.5,19.3,0.760769231,0,17.40018333
2021-07-29 06:00:00,32.10511569,1088.5545,1066.168267,170.957099,0,45.4,19.3,14.395,0.055,96,45.45,19.35,45.53076923,19.5,19.3,0.386923077,0,16.09368333
2021-07-29 09:00:00,31.98187163,1089.97425,1068.513058,171.3338181,40.5,45.4,19.2,16.08,0.06,96.055,45.4,19.25,45.48461538,19.5,19.2,0.098461538,1,13.82463333
2021-07-29 12:00:00,31.85910068,1091.394,1070.85785,171.7113674,67,45.35,19.1,16.735,0,99.99,45.375,19.125,45.43076923,19.5,19.1,0.056153846,5.4,10.17612833
2021-07-29 15:00:00,31.73680102,1092.81375,1073.202642,172.0897486,147.5,45.35,19,16.97,0.03,97.87,45.325,19.05,45.39230769,19.4,19,0.035384615,5.6,10.14696167
2021-07-29 18:00:00,31.61497084,1094.2335,1075.547434,172.4689636,193,45.55,19,18.595,0.24,88.295,45.475,19,45.4,19.3,19,0.072307692,5.6,10.60726667
2021-07-29 21:00:00,31.49360834,1095.65325,1077.892225,172.8490143,28,45.75,19,17.215,0.075,95.88,45.7,19,45.47692308,19.2,19,0.084615385,5.6,10.73426
2021-07-30 00:00:00,31.37271172,1097.073,1080.237017,173.2299024,0,45.8,19.1,15.88,0,99.99,45.8,19.075,45.56923077,19.1,19,0.081538462,3,11.54161667
2021-07-30 03:00:00,31.25227919,1098.381375,1082.581809,173.6116299,0,45.8,19.1,15.935,0,99.985,45.825,19.1,45.69230769,19.1,19,0.080769231,0.3,10.86211
2021-07-30 06:00:00,31.13230898,1099.68975,1084.933198,173.9939727,0,45.8,19.05,15.195,0.07,95.39,45.8,19.075,45.77692308,19.1,19,0.058461538,1.1,9.453323333
2021-07-30 09:00:00,31.0127993,1100.998125,1087.287885,174.3770444,248,45.85,19,13.915,0.3,80.655,45.825,19,45.81538462,19.1,19,0.068461538,1.3,9.113618333
2021-07-30 12:00:00,30.8937484,1102.3065,1089.642573,174.7609595,1022,45.8,19,16.5,0.755,59.29,45.825,19,45.81538462,19.1,19,0.23,1.3,8.084196667
2021-07-30 15:00:00,30.7751545,1103.614875,1091.99726,175.1457198,1093.5,45.65,19,17.835,0.85,57.8,45.7,19,45.77692308,19.1,19,0.426923077,1.3,8.933665
2021-07-30 18:00:00,30.65701585,1104.92325,1094.351948,175.5313272,143,45.4,19,18.3,0.99,52.4,45.525,19,45.7,19.1,19,0.646923077,0.9,8.775043333
2021-07-30 21:00:00,30.53933072,1106.231625,1096.706635,175.9177836,24,45.4,19,15.565,0.745,57.735,45.4,19,45.60769231,19.1,19,0.803076923,0,9.8493
2021-07-31 00:00:00,30.42209735,1107.54,1099.061323,176.3050908,0,45.3,19.1,12.665,0.355,75.335,45.35,19.075,45.49230769,19.1,19,0.771538462,0,10.48807167
2021-07-31 03:00:00,30.30531401,1109.0655,1101.41601,176.6932507,0,45.3,19.05,10.645,0.13,89.06,45.3,19.075,45.4,19.1,19,0.618461538,0,10.46421667
2021-07-31 06:00:00,30.18897897,1110.591,1103.734934,177.0561019,0,45.3,19,11.225,0.165,87.055,45.3,19,45.33846154,19.1,19,0.440769231,0,9.841536667
2021-07-31 09:00:00,30.07309052,1112.1165,1106.035975,177.4065911,445.5,45.4,18.8,14.41,0.38,76.65,45.35,18.875,45.33076923,19.1,18.8,0.297692308,0,9.048841667
2021-07-31 12:00:00,29.95764694,1113.642,1108.337017,177.757774,952,45.15,18.7,20.76,0.975,60.185,45.25,18.75,45.28461538,19.1,18.7,0.373846154,0,9.325278333
2021-07-31 15:00:00,29.84264651,1115.1675,1110.638059,178.1096522,1044.5,44.9,18.6,23.08,1.53,45.585,44.975,18.625,45.2,19.1,18.6,0.663076923,0,9.561026667
2021-07-31 18:00:00,29.72808755,1116.693,1112.9391,178.4622269,220.5,44.75,18.6,22.145,1.415,46.645,44.8,18.6,45.07692308,19,18.6,0.960769231,0,10.88401667
2021-07-31 21:00:00,29.61396835,1118.2185,1115.240142,178.8154996,21,44.6,18.7,18.465,0.78,62.94,44.65,18.65,44.91538462,18.8,18.6,1.116153846,0,10.81705
2021-08-01 00:00:00,29.50028723,1119.744,1117.541184,179.1694716,0,44.6,18.8,15.025,0.23,85.845,44.6,18.75,44.75384615,18.8,18.6,1.022307692,0,11.60206667
2021-08-01 03:00:00,29.38704251,1121.08275,1119.842225,179.5241442,0,44.6,18.8,13.48,0.09,93.665,44.6,18.8,44.66153846,18.8,18.6,0.746153846,0,11.474805
2021-08-01 06:00:00,29.2742325,1122.4215,1122.137364,179.8722625,0,44.85,18.8,12.925,0.01,98.86,44.725,18.8,44.65384615,18.8,18.6,0.4,0.4,10.96295167
2021-08-01 09:00:00,29.16185555,1123.76025,1124.429552,180.2174207,54.5,44.65,18.7,13.83,0,99.99,44.675,18.725,44.64615385,18.8,18.7,0.143076923,3.2,8.526841667
2021-08-01 12:00:00,29.04990998,1125.099,1126.721739,180.5632413,219.5,44.5,18.6,14.62,0.035,97.66,44.55,18.625,44.62307692,18.8,18.6,0.056923077,10.3,5.786686667
2021-08-01 15:00:00,28.93839415,1126.43775,1129.013927,180.9097254,283,44.85,18.6,16.65,0.325,82.335,44.7,18.6,44.66153846,18.8,18.6,0.083076923,10.3,6.336496667
2021-08-01 18:00:00,28.8273064,1127.7765,1131.306114,181.2568744,301.5,45.15,18.5,18.5,0.53,74.77,45.05,18.55,44.75384615,18.8,18.5,0.189230769,10.3,7.062746667
2021-08-01 21:00:00,28.71664509,1129.11525,1133.598302,181.6046896,20,45.35,18.6,16.68,0.365,80.515,45.3,18.55,44.90769231,18.7,18.5,0.280769231,8.5,7.884495
2021-08-02 00:00:00,28.60640859,1130.454,1135.890489,181.9531721,0,45.5,18.6,14.565,0,99.99,45.45,18.6,45.11538462,18.6,18.5,0.283846154,0.8,8.058368333
2021-08-02 03:00:00,28.49659525,1132.392375,1138.182677,182.3023234,0,45.5,18.6,14.88,0.015,98.61,45.5,18.6,45.31538462,18.6,18.5,0.241538462,0.2,7.886086667
2021-08-02 06:00:00,28.38720347,1134.33075,1140.485281,182.6548039,0,45.5,18.6,14.845,0.345,78.975,45.5,18.6,45.43076923,18.6,18.5,0.212307692,0.3,7.354315
2021-08-02 09:00:00,28.27823161,1136.269125,1142.793093,183.0092982,449.5,45.55,18.6,16.24,0.505,72.285,45.525,18.6,45.49230769,18.6,18.6,0.206153846,0.3,6.878106667
2021-08-02 12:00:00,28.16967807,1138.2075,1145.100906,183.3644805,1001.5,45.4,18.55,20.23,1.02,56.68,45.475,18.575,45.49230769,18.6,18.5,0.395384615,0.4,6.372581667
2021-08-02 15:00:00,28.06154125,1140.145875,1147.408718,183.7203521,1112,45.35,18.5,22.61,1.34,50.805,45.425,18.5,45.47692308,18.6,18.5,0.693846154,0.2,8.498091667
2021-08-02 18:00:00,27.95381953,1142.08425,1149.716531,184.0769143,93.5,45,18.5,22.885,1.375,50.31,45.125,18.5,45.36923077,18.6,18.5,0.954615385,0.1,9.532545
2021-08-02 21:00:00,27.84651134,1144.022625,1152.024343,184.4341686,15.5,45,18.6,18.69,0.635,71.805,45,18.575,45.25384615,18.6,18.5,1.079230769,0.1,10.45285
2021-08-03 00:00:00,27.73961507,1145.961,1154.332156,184.7921162,0,45,18.7,15.335,0.29,83.02,45,18.65,45.13846154,18.7,18.5,0.967692308,0,10.68271667
2021-08-03 03:00:00,27.63312916,1147.854375,1156.639968,185.1507585,0,44.9,18.7,12.535,0.065,95.025,44.925,18.7,45.01538462,18.7,18.5,0.717692308,0,10.58466833
2021-08-03 06:00:00,27.52705201,1149.74775,1158.923822,185.4930033,0,44.9,18.6,9.94,0,99.99,44.9,18.65,44.95384615,18.7,18.5,0.413076923,0,9.4504
2021-08-03 09:00:00,27.42138208,1151.641125,1161.195697,185.8273188,430.5,44.9,18.5,16.81,0.34,83.215,44.9,18.55,44.93076923,18.7,18.5,0.172307692,0,9.633878333
2021-08-03 12:00:00,27.31611779,1153.5345,1163.467572,186.1622367,906,44.8,18.35,24.52,1.2,60.765,44.825,18.425,44.88461538,18.7,18.3,0.359230769,0,8.89055
2021-08-03 15:00:00,27.21125758,1155.427875,1165.739447,186.4977583,640,44.65,18.3,25.975,1.385,58.495,44.7,18.3,44.82307692,18.7,18.3,0.62,0,9.46585
2021-08-03 18:00:00,27.1067999,1157.32125,1168.011322,186.8338846,228,44.5,18.3,25.215,1.32,58.685,44.55,18.3,44.73846154,18.6,18.3,0.922307692,0,10.11216667
2021-08-03 21:00:00,27.00274322,1159.214625,1170.283197,187.1706167,23.5,44.4,18.35,22.265,0.775,71.15,44.425,18.325,44.62307692,18.5,18.3,1.12,0,11.01935
2021-08-04 00:00:00,26.89908598,1161.108,1172.555072,187.5079557,0,44.4,18.5,18.115,0.285,85.855,44.4,18.45,44.52307692,18.5,18.3,1.001538462,0,10.83601667
2021-08-04 03:00:00,26.79582666,1163.43675,1174.826947,187.8459027,0,44.4,18.5,15.26,0.035,97.62,44.4,18.5,44.44615385,18.6,18.3,0.711538462,0,10.11437667
2021-08-04 06:00:00,26.69296373,1165.7655,1177.132156,188.2008541,0,44.4,18.6,13.45,0,99.99,44.4,18.575,44.40769231,18.6,18.3,0.409230769,0,10.58842333
2021-08-04 09:00:00,26.59049567,1168.09425,1179.454031,188.5646899,288.5,44.6,18.5,17.46,0.115,94.4,44.475,18.525,44.42307692,18.6,18.4,0.163846154,0,8.646286667
2021-08-04 12:00:00,26.48842095,1170.423,1181.775906,188.9292291,821.5,44.35,18.5,25.115,1.15,63.775,44.55,18.5,44.43846154,18.6,18.5,0.285384615,0,8.411411667
2021-08-04 15:00:00,26.38673808,1172.75175,1184.097781,189.294473,907,44.25,18.4,27.105,1.66,53.425,44.25,18.425,44.4,18.6,18.4,0.605384615,0,8.949698333
2021-08-04 18:00:00,26.28544554,1175.0805,1186.419656,189.660423,240,43.8,18.5,27.01,1.785,49.665,44.075,18.45,44.3,18.6,18.4,1.01,0,9.760621667
2021-08-04 21:00:00,26.18454185,1177.40925,1188.741531,190.0270804,22.5,43.9,18.6,23.175,0.775,72.67,43.85,18.55,44.18461538,18.6,18.4,1.250769231,0,12.26832333
2021-08-05 00:00:00,26.08402549,1179.738,1191.063406,190.3944468,0,43.8,18.7,19.73,0.295,86.825,43.825,18.65,43.99230769,18.8,18.4,1.186153846,0,15.00083167
2021-08-05 03:00:00,25.983895,1182.30075,1193.385281,190.7625233,0,43.8,18.8,17.315,0.105,94.305,43.8,18.775,43.9,18.8,18.4,0.885384615,0,14.49753333
2021-08-05 06:00:00,25.88414889,1184.8635,1195.737364,191.146497,0,43.8,18.8,14.015,0,99.99,43.8,18.8,43.81538462,18.8,18.5,0.486153846,0,9.138411667
2021-08-05 09:00:00,25.78478567,1187.42625,1198.104552,191.5388523,328.5,43.75,18.8,18.695,0.145,93.655,43.775,18.8,43.8,18.8,18.6,0.175384615,0,10.36355333
